PROBE_ID	SYMBOL	Patient 1-Tumor.AVG_Signal	Patient 1-Tumor.Detection Pval	Patient 2-Tumor.AVG_Signal	Patient 2-Tumor.Detection Pval	Patient 3-Tumor.AVG_Signal	Patient 3-Tumor.Detection Pval	Patient 4-Tumor.AVG_Signal	Patient 4-Tumor.Detection Pval	Patient 1-Adjacent.AVG_Signal	Patient 1-Adjacent.Detection Pval	Patient 2-Adjacent.AVG_Signal	Patient 2-Adjacent.Detection Pval	Patient 3-Adjacent.AVG_Signal	Patient 3-Adjacent.Detection Pval	Patient 4-Adjacent.AVG_Signal	Patient 4-Adjacent.Detection Pval						
ILMN_1682491	PRDM15	72.54086	0.03389831	71.18687	0.01977401	81.23446	0.005649718	70.15714	0.05225989	76.26756	0.01553672	78.33392	0.03954802	74.50468	0.02542373	69.7718	0.07627118						
ILMN_1697631	PRDM16	60.9903	0.3700565	61.07349	0.2415254	74.45569	0.0480226	62.23583	0.3375706	73.76072	0.02824859	75.01063	0.07909604	58.90908	0.5720339	71.84155	0.05367232						
ILMN_1784094	PRDM16	58.97814	0.509887	57.01942	0.4590395	64.31378	0.3898305	69.02856	0.06638418	64.16647	0.2217514	74.76241	0.08474576	68.99538	0.0960452	64.98183	0.2118644						
ILMN_1779825	PRDM2	70.19871	0.06073446	69.92769	0.0240113	73.44974	0.05932203	72.68372	0.02118644	71.94505	0.04237288	75.93444	0.06638418	70.73669	0.06214689	76.40952	0.01553672						
ILMN_1652992	PRDM2	54.20086	0.8276836	48.51149	0.9392655	58.50354	0.7556497	49.07259	0.9661017	48.24379	0.9844633	58.2221	0.8474576	55.96165	0.7570621	53.87503	0.8587571						
ILMN_1691432	PRDM4	1021.863	0	899.763	0	1141.309	0	920.785	0	626.4603	0	730.3517	0	594.7613	0	691.4709	0						
ILMN_1700985	PRDM5	58.52459	0.5437853	62.44477	0.170904	76.70957	0.02824859	65.57617	0.1765537	74.13532	0.02683616	77.42138	0.04943503	65.70115	0.170904	68.2942	0.1115819						
ILMN_1732023	PRDM7	62.23702	0.2966102	63.27905	0.1355932	65.47791	0.3403955	60.99712	0.4053672	62.52281	0.3079096	66.72383	0.3771186	61.08593	0.4138418	76.53661	0.01553672						
ILMN_1802082	PRDM8	65.73951	0.1525424	65.46542	0.07627118	71.8709	0.08757062	69.6121	0.0579096	103.5007	0	110.3149	0	104.7295	0	110.2612	0						
ILMN_1761598	PRDM9	73.36088	0.02824859	64.62249	0.09322034	74.20622	0.04943503	66.73621	0.1257062	73.35665	0.03107345	82.28259	0.01129944	73.09596	0.03107345	75.43699	0.01694915						
ILMN_1710159	PRDX1	20427	0	17632.2	0	21587.1	0	18787.14	0	8343.53	0	9383.181	0	8071.706	0	9088.484	0						
ILMN_1709584	PRDX2	60.94362	0.3728814	61.56746	0.2189265	65.06187	0.3531073	58.62499	0.5550848	54.58825	0.8319209	62.67119	0.6271186	65.93639	0.1652542	61.38666	0.3728814						
ILMN_1767766	PRDX2	803.0468	0	819.2713	0	1044.205	0	699.5651	0	424.7957	0	469.4407	0	375.7538	0	458.3827	0						
ILMN_1737800	PRDX3	765.4941	0	780.7071	0	998.1357	0	670.6293	0	531.44	0	608.7264	0	482.487	0	593.4526	0						
ILMN_1738307	PRDX4	2683.696	0	2710.787	0	3674.711	0	2539.512	0	717.0768	0	850.4586	0	683.9396	0	767.2333	0						
ILMN_1711606	PRDX5	3294.805	0	3579.159	0	4445.826	0	3158.834	0	4675.264	0	5693.267	0	4235.938	0	6128.693	0						
ILMN_1815024	PRDX5	1160.065	0	1236.947	0	1361.517	0	1144.543	0	1918.857	0	2141.529	0	1924.141	0	2011.312	0						
ILMN_1803180	PRDX6	1453.278	0	1468.028	0	1934.755	0	1389.523	0	2208.098	0	2411.922	0	1961.138	0	2394.353	0						
ILMN_1733930	PREB	1116.462	0	984.5897	0	1374.317	0	988.2443	0	211.6471	0	274.153	0	204.3987	0	226.5073	0						
ILMN_1664795	PREI3	143.4621	0	147.4801	0	189.5065	0	151.825	0	104.101	0	112.4602	0	91.23144	0.001412429	94.81377	0.001412429						
ILMN_1733356	PREI3	578.0765	0	546.1029	0	598.3549	0	520.3275	0	499.3297	0	596.6714	0	456.1481	0	564.4382	0						
ILMN_1753166	PREI3	54.23801	0.8206215	60.72996	0.2556497	61.59958	0.549435	50.84574	0.9435028	66.94525	0.1271186	60.38612	0.759887	63.56081	0.2669491	62.4163	0.329096						
ILMN_1680022	PRELID1	438.7095	0	423.502	0	601.4361	0	447.1764	0	216.4144	0	258.7414	0	189.3982	0	215.3811	0						
ILMN_1668986	PRELID2	62.37318	0.2923729	65.31268	0.07768361	69.73401	0.1341808	69.36141	0.05932203	60.26199	0.4533898	66.08331	0.4124294	58.73286	0.5861582	61.03709	0.3997175						
ILMN_1717263	PRELID2	59.10163	0.5	58.83598	0.3531073	59.97409	0.6454802	57.5792	0.6384181	63.00864	0.2754237	67.78979	0.3220339	62.613	0.3347458	68.10877	0.1186441						
ILMN_1707380	PRELP	63.69508	0.240113	71.1285	0.01977401	66.89584	0.2542373	66.06341	0.1596045	130.9831	0	149.4352	0	135.4092	0	156.3079	0						
ILMN_1751887	PREP	267.0669	0	288.7188	0	386.3013	0	291.1121	0	184.4365	0	210.3764	0	171.9223	0	177.3639	0						
ILMN_1666615	PREPL	205.2905	0	224.5821	0	339.983	0	248.1346	0	257.5193	0	297.4523	0	210.8399	0	310.5586	0						
ILMN_1777342	PREX1	68.26958	0.08615819	60.55304	0.2584746	73.4152	0.05932203	67.80003	0.09322034	110.3614	0	105.7613	0.002824859	108.4874	0	109.9051	0						
ILMN_1740633	PRF1	67.60674	0.1002825	65.41376	0.07627118	93.11987	0.002824859	77.14275	0.005649718	223.1551	0	242.8312	0	195.4852	0	217.9606	0						
ILMN_1783388	PRG2	69.72779	0.06779661	49.71966	0.9067796	58.96279	0.7231638	55.13484	0.8008475	56.34367	0.720339	53.12128	0.9689265	56.96761	0.7019774	67.70624	0.1271186						
ILMN_1729314	PRG2	69.42433	0.06920904	66.15886	0.06073446	75.32046	0.03389831	70.23969	0.04943503	121.2773	0	122.1778	0	115.1059	0	122.8972	0						
ILMN_1659645	PRG3	52.97146	0.8841808	58.82467	0.3531073	51.97221	0.9788136	58.23835	0.5847458	60.34128	0.450565	63.60451	0.5762712	54.29891	0.8418079	59.13568	0.5353107						
ILMN_1780576	PRG-3	53.77028	0.8559322	52.63919	0.7669492	56.24042	0.8742938	51.92055	0.9152542	60.47147	0.4364407	57.00111	0.8983051	56.91472	0.7062147	53.68977	0.8658192						
ILMN_1663124	PRG-3	63.3596	0.2584746	62.79674	0.1511299	66.5009	0.2754237	56.03954	0.7612994	66.46471	0.1412429	73.40962	0.1087571	67.80166	0.1200565	60.68784	0.4180791						
ILMN_1753026	PRG-3	78.85531	0.009887005	74.42301	0.009887005	80.35246	0.009887005	78.39837	0.002824859	139.1208	0	163.6404	0	164.2862	0	143.297	0						
ILMN_1780349	PRG4	75.65936	0.01271186	81.71113	0.001412429	91.80652	0.002824859	81.53825	0.002824859	248.187	0	290.4572	0	223.0522	0	279.8835	0						
ILMN_1795672	PRH1	60.42509	0.4025424	60.1472	0.2768362	67.2785	0.2344633	70.96316	0.04378531	69.75864	0.07062147	67.7171	0.3276836	66.738	0.1454802	62.194	0.3333333						
ILMN_1797808	PRH2	58.09885	0.5720339	61.67676	0.2076271	64.28679	0.3898305	56.88809	0.6878531	62.39988	0.319209	65.24284	0.4533898	64.94394	0.200565	66.38107	0.1737288						
ILMN_1787509	PRIC285	113.0907	0	109.373	0	138.6808	0	105.2375	0	816.6536	0	1019.036	0	841.7903	0	976.72	0						
ILMN_1741356	PRICKLE1	675.6442	0	698.6356	0	952.9757	0	717.3683	0	536.9398	0	664.0798	0	479.6154	0	664.1387	0						
ILMN_1683148	PRICKLE2	803.3989	0	841.9498	0	1174.917	0	747.4449	0	557.868	0	632.3704	0	518.3489	0	642.7325	0						
ILMN_1694502	PRIM1	187.3383	0	185.2485	0	263.7788	0	170.7268	0	107.0198	0	114.3127	0	91.05587	0.001412429	105.0731	0						
ILMN_1694100	PRIM2A	82.05227	0.001412429	75.93424	0.007062147	75.59254	0.03389831	71.70603	0.03248588	65.1916	0.1892655	68.41101	0.2951977	69.91379	0.07909604	65.76582	0.190678						
ILMN_1765299	PRIMA1	62.33542	0.2923729	49.86389	0.8997175	60.98975	0.5889831	54.34755	0.829096	64.21579	0.2189265	56.65723	0.9096045	63.83292	0.25	60.00502	0.4745763						
ILMN_1757591	PRIMA1	60.64027	0.3884181	59.90405	0.289548	57.2824	0.8149717	58.31727	0.5805085	66.14011	0.1525424	64.41702	0.5169492	57.71557	0.6581921	62.80762	0.3206215						
ILMN_1783889	PRKAA1	143.7936	0	142.6953	0	178.0775	0	136.4363	0	227.9827	0	280.6552	0	205.8515	0	274.7848	0						
ILMN_1668778	PRKAA2	68.3454	0.08474576	65.85359	0.07062147	80.18093	0.009887005	66.72749	0.1271186	58.09066	0.6115819	67.6283	0.3305085	62.13314	0.3545198	62.32177	0.3305085						
ILMN_1793522	PRKAB1	317.7314	0	285.962	0	352.2815	0	268.333	0	528.4035	0	561.0906	0	466.4721	0	467.3616	0						
ILMN_1786021	PRKAB2	215.8265	0	215.6079	0	262.9983	0	208.9746	0	138.0681	0	180.3732	0	146.3008	0	158.5374	0						
ILMN_1786195	PRKACA	63.37076	0.2570621	69.96383	0.0240113	61.57127	0.5508475	66.74196	0.1257062	78.30969	0.01129944	70.23203	0.2033898	72.11359	0.04378531	70.08261	0.07485875						
ILMN_1759922	PRKACB	60.46323	0.3997175	62.65483	0.1581921	68.95499	0.1581921	57.17523	0.6652542	59.55036	0.5056497	62.33363	0.6454802	56.62259	0.7189265	57.81181	0.6242938						
ILMN_1690314	PRKACB	53.61175	0.8601695	57.05876	0.4576271	66.20393	0.2966102	52.72343	0.8898305	62.09951	0.3446328	63.08963	0.6073446	64.3545	0.2175141	61.37732	0.3728814						
ILMN_1771523	PRKACB	63.62642	0.2429378	61.47493	0.2245763	63.48661	0.430791	64.96187	0.2019774	68.94701	0.08192091	75.59316	0.0720339	66.66158	0.1468927	65.55473	0.1920904						
ILMN_1757605	PRKACG	58.01914	0.5762712	59.26025	0.3135593	69.72354	0.1341808	61.55107	0.3728814	64.59034	0.2062147	66.89864	0.3686441	57.46907	0.6737288	61.22124	0.3898305						
ILMN_1774687	PRKAG1	88.65327	0.001412429	86.64352	0	84.93088	0.004237288	86.40282	0.001412429	93.03114	0.001412429	84.94654	0.009887005	81.23674	0.005649718	80.21167	0.002824859						
ILMN_1797531	PRKAG2	342.4946	0	352.0769	0	469.4777	0	307.5373	0	220.9333	0	264.8656	0	207.2883	0	240.868	0						
ILMN_1716754	PRKAG3	60.43547	0.4025424	61.09665	0.240113	60.78341	0.5960452	69.76587	0.05649718	58.82621	0.5564972	66.34002	0.3968927	58.41864	0.6115819	67.49841	0.1299435						
ILMN_1738632	PRKAR1A	1460.923	0	1580.294	0	1888.233	0	1369.437	0	2279.127	0	2760.419	0	2118.34	0	2804.587	0						
ILMN_1674390	PRKAR1B	84.69302	0.001412429	80.66045	0.002824859	94.20994	0.001412429	81.14919	0.002824859	85.63976	0.002824859	92.31402	0.004237288	78.06636	0.01129944	91.14473	0.001412429						
ILMN_1681888	PRKAR2A	102.1585	0	104.1801	0	128.9745	0	109.1538	0	86.81192	0.002824859	109.4086	0.001412429	92.19569	0.001412429	109.8548	0						
ILMN_1684850	PRKAR2B	63.15336	0.2641243	64.87679	0.08615819	59.56096	0.6723164	52.69757	0.8912429	59.31334	0.5254237	56.27185	0.9180791	55.86967	0.7641243	54.654	0.8163842						
ILMN_1771800	PRKCA	75.64897	0.01271186	76.70922	0.007062147	92.22934	0.002824859	70.6461	0.04519774	332.5535	0	412.6541	0	290.3698	0	362.7948	0						
ILMN_1806908	PRKCB1	75.26435	0.01553672	79.7509	0.002824859	89.33435	0.004237288	81.28278	0.002824859	535.4818	0	632.4614	0	477.5098	0	651.2524	0						
ILMN_1716563	PRKCB1	56.73796	0.6652542	51.3991	0.8403955	59.5825	0.670904	63.43132	0.279661	112.594	0	131.9723	0	105.5993	0	113.6276	0						
ILMN_1713603	PRKCB1	61.98282	0.3107345	58.52072	0.3700565	59.68268	0.6638418	59.67598	0.480226	72.22781	0.03813559	75.89194	0.06638418	72.74881	0.03248588	72.08627	0.04943503						
ILMN_1682813	PRKCD	70.80268	0.05367232	63.1094	0.1398305	68.51884	0.1751412	68.50364	0.08333334	72.21201	0.03813559	75.428	0.07485875	66.8195	0.1426554	70.80034	0.06779661						
ILMN_1801105	PRKCD	303.3133	0	296.279	0	360.1413	0	284.603	0	817.1036	0	1037.541	0	880.1907	0	1032.05	0						
ILMN_1793476	PRKCDBP	333.6753	0	316.1906	0	329.2228	0	292.281	0	897.043	0	1037.761	0	820.9939	0	1039.565	0						
ILMN_1768431	PRKCE	82.18988	0.001412429	89.08245	0	131.5884	0	93.1348	0.001412429	163.452	0	204.5216	0	157.2198	0	201.7057	0						
ILMN_1739812	PRKCG	60.15426	0.420904	61.82791	0.2019774	60.72708	0.59887	65.2796	0.1878531	59.09511	0.5381356	65.35947	0.4463277	65.23876	0.1864407	58.82226	0.5579096						
ILMN_1780898	PRKCH	108.1049	0	107.127	0	135.2489	0	111.1313	0	841.514	0	960.5535	0	756.1292	0	973.9434	0						
ILMN_1725188	PRKCI	126.4787	0	122.2456	0	179.2753	0	127.3932	0	120.5058	0	144.7193	0	111.2069	0	136.9371	0						
ILMN_1733421	PRKCQ	270.8157	0	288.2777	0	409.5643	0	267.4295	0	280.2972	0	318.1356	0	262.7361	0	299.3846	0						
ILMN_1777794	PRKCSH	721.6996	0	702.4627	0	762.405	0	623.6961	0	422.152	0	485.3617	0	418.1065	0	475.9325	0						
ILMN_1697267	PRKCZ	247.1469	0	229.2791	0	319.0993	0	223.0947	0	591.2532	0	728.4737	0	592.5358	0	742.7148	0						
ILMN_1807953	PRKCZ	56.57864	0.6779661	55.85079	0.5480226	60.76806	0.5974576	52.67178	0.8912429	61.4604	0.3785311	67.0489	0.3559322	59.00124	0.5663842	66.74186	0.1511299						
ILMN_1666689	PRKCZ	72.05228	0.03531073	76.89891	0.007062147	73.06828	0.06638418	71.4903	0.03531073	71.94463	0.04237288	86.3746	0.005649718	71.75185	0.04519774	77.46769	0.008474576						
ILMN_1662155	PRKCZ	49.5787	0.9717514	51.94393	0.8079096	54.30874	0.9420904	53.47397	0.8700565	65.09869	0.1892655	58.35934	0.8418079	60.65825	0.4449153	51.05954	0.9420904						
ILMN_1785891	PRKD1	308.294	0	297.4623	0	417.9159	0	320.925	0	273.8371	0	289.8647	0	216.2695	0	291.3289	0						
ILMN_1656953	PRKD2	464.4273	0	471.1357	0	615.8148	0	425.7791	0	664.556	0	722.6432	0	545.1739	0	637.8699	0						
ILMN_1703196	PRKD3	78.91442	0.009887005	70.36741	0.02259887	105.4237	0	90.73891	0.001412429	75.5563	0.01694915	87.53349	0.005649718	75.88608	0.01694915	77.91701	0.007062147						
ILMN_1769517	PRKDC	1301.624	0	1206.953	0	1127.442	0	1075.602	0	394.3682	0	420.8304	0	377.3165	0	354.8631	0						
ILMN_1693519	PRKG1	80.66854	0.002824859	78.14387	0.004237288	77.81248	0.02118644	72.11187	0.02824859	82.74853	0.002824859	91.16995	0.004237288	83.90202	0.001412429	83.92551	0.002824859						
ILMN_1804870	PRKG2	60.46811	0.3997175	58.24422	0.3926554	70.21265	0.1242938	61.6678	0.3672316	66.96743	0.1271186	74.73707	0.08474576	67.32883	0.1271186	68.94758	0.09745762						
ILMN_1758474	PRKRA	792.8096	0	799.636	0	1142.091	0	754.1484	0	480.0323	0	571.9955	0	368.4428	0	517.8124	0						
ILMN_1804490	PRKRIP1	270.3843	0	241.3446	0	312.3944	0	233.9982	0	287.4989	0	315.7983	0	258.6496	0	261.4318	0						
ILMN_1655622	PRKRIR	854.925	0	910.355	0	1293.927	0	847.9695	0	617.9893	0	717.6691	0	518.7767	0	789.1083	0						
ILMN_1786834	PRKX	205.1017	0	175.3917	0	204.7851	0	156.7005	0	110.8719	0	118.0915	0	118.379	0	124.7367	0						
ILMN_1772163	PRKY	57.70695	0.6115819	62.29974	0.1793785	64.00877	0.4025424	61.78768	0.3629943	63.85726	0.2330509	68.49152	0.289548	57.70814	0.6581921	57.15057	0.6751412						
ILMN_1809352	PRL	57.24694	0.6398305	62.06384	0.190678	64.282	0.3898305	60.33765	0.4336158	57.84576	0.6242938	65.74474	0.4223164	62.77936	0.3163842	63.73328	0.2754237						
ILMN_1758266	PRLH	59.29458	0.4858757	56.26022	0.5127119	63.16025	0.4519774	61.36707	0.3855932	70.3288	0.05649718	87.54066	0.005649718	67.88873	0.1158192	79.21436	0.004237288						
ILMN_1655711	PRLHR	60.61985	0.3898305	57.38082	0.4463277	73.47285	0.05932203	66.67266	0.1299435	64.66747	0.200565	68.54831	0.2853107	61.99961	0.3629943	58.99471	0.5423729						
ILMN_1669781	PRLR	62.40091	0.2923729	56.07279	0.519774	72.82855	0.07344633	69.30775	0.06214689	69.68329	0.07062147	77.83535	0.04378531	72.00957	0.04378531	74.30508	0.02824859						
ILMN_1675543	PRM1	59.07763	0.5	50.5332	0.8785311	63.53895	0.4279661	49.43877	0.9646893	63.3023	0.2612994	57.20726	0.8968927	55.38911	0.789548	58.39335	0.5903955						
ILMN_1681772	PRM2	56.31068	0.7033898	54.86629	0.6228814	53.72073	0.9519774	61.69521	0.3672316	49.08517	0.9774011	60.04716	0.779661	55.9228	0.7612994	53.10825	0.8898305						
ILMN_1667101	PRM3	63.40438	0.2514124	61.79938	0.2019774	70.15917	0.1242938	59.45405	0.4957627	65.98573	0.1553672	74.13873	0.09180791	61.86823	0.3700565	68.19918	0.1158192						
ILMN_1659744	PRMT1	68.54566	0.08474576	66.62595	0.05225989	78.10434	0.01553672	68.0826	0.09039548	84.48541	0.002824859	81.79244	0.01412429	84.77186	0.001412429	81.11179	0.002824859						
ILMN_1692473	PRMT1	3215.976	0	3027.626	0	3912.543	0	2927.735	0	1112.703	0	1309.918	0	1090.604	0	1312.025	0						
ILMN_1675038	PRMT2	254.431	0	265.0088	0	337.1182	0	260.5992	0	338.6637	0	420.4749	0	355.6849	0	413.6257	0						
ILMN_1748922	PRMT2	86.90547	0.001412429	78.71167	0.002824859	99.31911	0	84.78111	0.001412429	230.5042	0	257.5862	0	193.4795	0	221.3304	0						
ILMN_1727644	PRMT3	212.8036	0	211.0827	0	271.2591	0	216.2418	0	102.8412	0	107.1625	0.002824859	95.47235	0.001412429	96.11995	0.001412429						
ILMN_1811955	PRMT5	833.2994	0	827.2077	0	1065.751	0	772.6536	0	277.5768	0	320.5021	0	255.0318	0	298.3645	0						
ILMN_1813834	PRMT6	461.0785	0	494.0139	0	694.6881	0	436.2362	0	125.5406	0	148.608	0	112.3415	0	136.2934	0						
ILMN_1699994	PRMT7	685.9321	0	713.7374	0	933.3808	0	673.2579	0	464.9188	0	501.312	0	403.5908	0	484.2928	0						
ILMN_1714121	PRMT8	56.37516	0.6963277	57.10482	0.4562147	59.29887	0.7019774	61.71733	0.3672316	62.7015	0.2966102	67.13766	0.3545198	59.96274	0.4971751	62.0698	0.3375706						
ILMN_1684795	PRND	82.09438	0.001412429	85.0821	0	112.6205	0	90.88729	0.001412429	70.19064	0.05932203	77.87613	0.04378531	62.78497	0.3163842	66.09911	0.1779661						
ILMN_1737988	PRNP	312.6582	0	300.4107	0	384.4834	0	327.0308	0	2784.716	0	3362.976	0	2516.144	0	3173.785	0						
ILMN_1704980	PRNPIP	73.58672	0.02824859	68.74136	0.03531073	64.79272	0.3686441	69.24265	0.06214689	66.03089	0.1553672	74.48204	0.08615819	66.91177	0.1370057	66.57126	0.1638418						
ILMN_1775658	PRNT	56.97869	0.6497175	53.17589	0.7259887	60.74303	0.59887	60.47481	0.430791	61.67546	0.3714689	58.58087	0.8319209	52.97748	0.9025424	60.42884	0.4435028						
ILMN_1722186	PRO1853	350.8519	0	315.7342	0	480.1713	0	341.6185	0	187.8045	0	225.6524	0	165.8082	0	189.4259	0						
ILMN_1787370	PRO1853	66.11959	0.1313559	67.9221	0.03954802	92.31435	0.002824859	69.40128	0.05932203	67.01064	0.1257062	73.466	0.1073446	67.2188	0.1313559	63.67656	0.2782486						
ILMN_1714316	PROC	64.48392	0.2048023	60.07788	0.2782486	65.00023	0.3559322	65.05521	0.1977401	70.74419	0.05225989	83.04475	0.01129944	63.71638	0.2556497	68.47678	0.1059322						
ILMN_1663179	PROCA1	87.73183	0.001412429	84.55671	0	103.5463	0	89.58651	0.001412429	83.68961	0.002824859	91.27248	0.004237288	85.79151	0.001412429	85.49409	0.002824859						
ILMN_1717262	PROCR	108.2141	0	113.1899	0	147.6227	0	104.8904	0	114.3672	0	125.7008	0	110.7669	0	117.6036	0						
ILMN_1671365	PRODH	53.70932	0.8587571	55.2777	0.5932204	59.61111	0.670904	58.91792	0.5367231	480.049	0	540.9189	0	474.7888	0	514.2329	0						
ILMN_1686259	PRODH2	59.88988	0.4435028	64.41064	0.09745762	71.19133	0.1002825	64.16543	0.2330509	60.02698	0.4661017	68.58926	0.2838983	60.56363	0.4533898	55.94554	0.7372881						
ILMN_1716259	PROK1	56.05087	0.7161017	57.52293	0.4336158	61.07627	0.5819209	55.61044	0.779661	57.11056	0.6836158	61.99666	0.6723164	65.43723	0.1793785	62.30259	0.3305085						
ILMN_1775257	PROK2	62.37172	0.2923729	51.98348	0.8079096	66.07001	0.299435	58.30837	0.5805085	242.2396	0	268.4579	0	224.5947	0	272.0059	0						
ILMN_1704751	PROKR1	57.65215	0.6172317	52.0479	0.8064972	64.66882	0.3757062	65.25484	0.1878531	56.52981	0.7132769	66.35128	0.3968927	53.67543	0.8700565	52.3084	0.9096045						
ILMN_1730518	PROKR2	70.76589	0.05367232	65.28693	0.07768361	64.0269	0.4025424	69.05718	0.06638418	66.18616	0.1511299	81.35608	0.01836158	69.16935	0.09039548	76.2376	0.01553672						
ILMN_1729476	PROL1	58.89485	0.5141243	54.0838	0.6822034	63.43361	0.4322034	56.89295	0.6878531	60.10392	0.4618644	57.47626	0.8799435	57.22575	0.6836158	54.81858	0.8093221						
ILMN_1786720	PROM1	1483.542	0	1486.403	0	2250.493	0	1530.595	0	114.006	0	139.53	0	108.9355	0	124.2018	0						
ILMN_1761946	PROM2	241.6169	0	240.7599	0	317.1365	0	236.4684	0	159.3154	0	205.8688	0	154.5664	0	186.9233	0						
ILMN_1730492	PROP1	63.80885	0.2288136	62.93604	0.1497175	80.57218	0.007062147	60.31123	0.4336158	71.10081	0.0480226	77.0528	0.05367232	59.33612	0.5409604	62.82787	0.3206215						
ILMN_1671928	PROS1	256.912	0	281.3655	0	377.7267	0	271.6756	0	1400.581	0	1613.673	0	1185.225	0	1640.051	0						
ILMN_1736154	ProSAPiP1	213.5915	0	202.2737	0	261.0676	0	204.3306	0	155.7674	0	175.4755	0	160.2165	0	152.6787	0						
ILMN_1748908	PROSC	336.1672	0	362.3256	0	459.3984	0	325.6791	0	689.743	0	840.5159	0	581.5848	0	784.9643	0						
ILMN_1752622	PROX1	674.4832	0	845.8583	0	1225.831	0	843.1638	0	98.46615	0.001412429	95.88057	0.004237288	82.90716	0.001412429	97.6372	0.001412429						
ILMN_1664565	PROZ	56.22401	0.710452	61.27626	0.2330509	63.86763	0.4096045	58.37316	0.5805085	52.20491	0.9152542	66.46094	0.3926554	58.60411	0.5974576	63.79041	0.2655367						
ILMN_1807243	PRPF18	142.6341	0	163.4715	0	210.118	0	143.3636	0	153.2041	0	195.2177	0	129.8466	0	197.4383	0						
ILMN_1737066	PRPF19	1716.224	0	1616.817	0	1928.176	0	1699.86	0	560.9861	0	600.7919	0	466.2348	0	604.0063	0						
ILMN_1715392	PRPF3	962.3371	0	955.9652	0	1282.721	0	958.3561	0	660.4305	0	779.4496	0	638.0148	0	735.5364	0						
ILMN_1719204	PRPF31	1585.107	0	1601.974	0	2241.611	0	1531.441	0	758.2665	0	871.9727	0	747.5585	0	859.8772	0						
ILMN_1656274	PRPF38A	186.9309	0	207.3	0	267.7305	0	200.938	0	254.6788	0	285.1422	0	210.9408	0	242.6665	0						
ILMN_1675626	PRPF38A	133.4362	0	123.5066	0	156.2493	0	135.6603	0	90.18559	0.001412429	109.7319	0.001412429	85.4108	0.001412429	94.27199	0.001412429						
ILMN_1799299	PRPF38B	104.1646	0	111.3502	0	127.3662	0	85.36391	0.001412429	97.61538	0.001412429	117.5691	0	88.95267	0.001412429	98.22118	0.001412429						
ILMN_1692779	PRPF39	63.67659	0.2415254	58.92208	0.3516949	70.68233	0.1115819	66.37762	0.1483051	60.93538	0.4096045	66.79295	0.3742938	60.17195	0.4844633	65.11804	0.2090396						
ILMN_1697440	PRPF4	723.6447	0	735.0669	0	977.2283	0	703.5644	0	369.1741	0	439.402	0	332.2044	0	408.3414	0						
ILMN_1789593	PRPF40B	66.11685	0.1327684	63.02741	0.1454802	83.91785	0.004237288	74.62206	0.01553672	65.59724	0.1765537	69.01833	0.2514124	61.83495	0.3700565	69.93233	0.07627118						
ILMN_1722200	PRPF40B	67.20503	0.1115819	62.13201	0.1836158	62.04767	0.5268362	65.92526	0.1624294	62.10064	0.3446328	64.65485	0.5014125	70.27551	0.06355932	57.9614	0.6186441						
ILMN_1697168	PRPF4B	55.45453	0.75	51.80973	0.8135593	54.17999	0.9449152	55.82535	0.7725989	54.72184	0.8220339	62.83313	0.6158192	54.9954	0.8149717	65.06821	0.2090396						
ILMN_1760281	PRPF4B	302.8085	0	304.1447	0	354.2144	0	273.3077	0	239.4275	0	263.4794	0	224.3673	0	250.4225	0						
ILMN_1776156	PRPF4B	85.2777	0.001412429	82.73703	0	110.4598	0	87.61981	0.001412429	77.92964	0.01129944	80.59107	0.02118644	74.34615	0.02542373	88.21471	0.001412429						
ILMN_1659259	PRPF6	82.05008	0.001412429	74.62604	0.009887005	87.50794	0.004237288	71.01965	0.04237288	80.55385	0.007062147	84.76409	0.009887005	75.19438	0.02118644	82.47369	0.002824859						
ILMN_1738677	PRPF8	2092.004	0	1933.685	0	2535.321	0	1802.261	0	1458.899	0	1685.612	0	1443.083	0	1677.085	0						
ILMN_1723678	PRPH	66.39668	0.1271186	56.7503	0.4731638	62.76777	0.4774011	59.97295	0.4548023	83.33298	0.002824859	85.07355	0.009887005	76.9341	0.01553672	85.06515	0.002824859						
ILMN_1807610	PRPH2	59.66735	0.4590395	65.61351	0.07344633	69.82304	0.1299435	63.76081	0.2612994	67.46144	0.1158192	79.88483	0.02259887	61.73495	0.3757062	70.01765	0.07485875						
